case_id,modality,fov_category,mean_dx_mm,mean_dy_mm,mean_dz_mm,mean_abs_dx_mm,mean_abs_dy_mm,mean_abs_dz_mm,mean_radial_mm
amos_0400,CT,FOV-B,5.501112368166645,27.31853412288155,-36.82925284185331,7.756312965487178,27.31853412288155,36.82925284185331,48.50786218682928
amos_0396,CT,FOV-B,20.557752084966424,45.69778566040703,-33.92993328323593,20.557752084966424,45.69778566040703,34.16885041743263,62.66110487303294
amos_0401,CT,FOV-B,-2.3336515516456924,46.155324160109636,-22.684566672112716,6.532975818573758,46.155324160109636,22.684566672112716,53.005902411905495
amos_0403,CT,FOV-B,-3.539369594895599,60.14251754777038,-28.532417986388047,5.5318578426757465,60.14251754777038,28.532417986388047,68.242281353822
amos_0404,CT,FOV-B,-3.9663459378526196,26.24714233130136,-44.10383353189936,7.674309318600234,26.24714233130136,47.291634468799735,55.117054194711415
amos_0402,CT,FOV-B,3.0530031545535787,40.747102264635195,-19.32887968362566,4.565691558371442,40.747102264635195,19.886526994789637,46.82886539362153
amos_0406,CT,FOV-B,-0.3802318970872367,25.325498875528112,-6.033987948177141,5.342730107529361,25.325498875528112,11.101405339919038,29.667578311784556
amos_0405,CT,FOV-A,-14.515146243748596,47.38552296381992,-5.2724662147315895,15.267343084266805,47.38552296381992,12.036044327666994,52.708249935251
amos_0408,CT,FOV-B,16.140949241879433,50.23475272614579,-30.21351496287055,18.048904597568562,50.23475272614579,30.21351496287055,63.673572371596755
amos_0410,CT,FOV-B,-11.103180652398011,49.24011993799817,-29.486367972169926,15.753904959838547,49.24011993799817,30.646891910291668,63.69353346564412
amos_0530,MRI,FOV-C,-12.954609037350675,63.28203169385368,-2.9412853512013917,12.954609037350675,63.28203169385368,9.62322079173888,65.84026935522387
amos_0522,MRI,FOV-B,5.271787429174121,56.87665251046909,-24.148051822532864,6.249469416925228,56.87665251046909,24.148051822532864,62.603692925532044
amos_0507,MRI,FOV-C,0.09834142110708217,55.240274035940764,-26.798332112534915,5.793620860312543,55.240274035940764,28.445604297840102,63.155443441067774
amos_0508,MRI,FOV-A,-13.779762163930773,42.58947069636758,-52.57012485558562,14.649188395676791,42.58947069636758,52.57012485558562,70.94535549831637
amos_0514,MRI,FOV-A,-3.093037555659322,44.39599643645093,23.42728690099802,8.22350505333738,44.39599643645093,39.64480976287894,64.11946673125323
amos_0510,MRI,FOV-A,-3.822986314216337,39.121095112843214,44.45716885849091,10.449332878955289,39.121095112843214,44.45716885849091,62.040978557835125
amos_0540,MRI,FOV-B,0.8609651850382337,61.8764555109882,-33.576756879309926,6.0129711394912615,61.8764555109882,33.72834509561032,72.05957842577412
amos_0538,MRI,FOV-C,-1.478913779890775,45.284107332466306,2.3389903432552535,7.535079697421524,45.284107332466306,6.365920978952985,46.81141706264786
amos_0532,MRI,FOV-B,-1.0510794943152022,54.00588378176214,-4.905321974862854,6.381743873447767,54.00588378176214,10.136870178186667,55.99472468304934
amos_0541,MRI,FOV-B,0.24542112672179783,67.93456553805781,-20.589991600723334,7.41185498934292,67.93456553805781,20.88080658293915,72.61291139155408
amos_0518,MRI,FOV-A,-0.44000979937116447,55.176279727942536,-13.872664560395002,9.624151113544205,55.176279727942536,23.98583065911286,63.24897209979022
amos_0548,MRI,FOV-B,-12.041096877718585,45.637872329825704,-9.733536433048311,13.340390311916016,45.637872329825704,14.36057872646641,51.76502838336636
amos_0555,MRI,FOV-B,3.1344951806763293,58.30074306689183,-16.543042082634095,4.587692815574259,58.30074306689183,16.73144286493064,61.53105438033424
amos_0517,MRI,FOV-B,-6.324004179605752,80.01296248679478,21.377601721208173,6.649320856551806,80.01296248679478,21.714905122506078,84.63391579416681
amos_0570,MRI,FOV-B,-12.083481949121387,57.172962957116084,8.556926445389914,12.741687836978985,57.172962957116084,11.216035085417571,60.98156537792861
amos_0571,MRI,FOV-B,-7.628042444843408,58.96683965458021,6.925808766254613,8.951356156818163,58.96683965458021,8.797660795603154,61.06040297486448
amos_0580,MRI,FOV-A,-5.08850301683431,41.41184892553322,-25.21944418008138,5.8816281712035625,41.41184892553322,25.32220117453943,51.21251166798015
amos_0582,MRI,FOV-A,0.7361671970264727,35.107017578632146,10.04061010112078,8.403417983185893,35.107017578632146,17.96988938280431,42.600478806393554
amos_0584,MRI,FOV-B,9.674426249254067,62.53958216522171,-3.771410501852153,11.667622249537299,62.53958216522171,8.600514495120942,64.8684575100042
amos_0583,MRI,FOV-A,2.10039262824564,39.5077621625502,-18.093184038021562,4.5333973371228415,39.5077621625502,21.524766177008686,46.87741772009944
amos_0551,MRI,FOV-B,-11.184903230936671,67.14865956868648,11.39717327699345,11.43892740785363,67.14865956868648,12.894916252343554,70.68557345578552
amos_0585,MRI,FOV-B,-10.611894954327887,61.06329592870546,-19.299786747469938,10.62822239569798,61.06329592870546,19.299786747469938,66.32979001913272
amos_0587,MRI,FOV-B,-0.7837114783302741,69.57311332764188,-35.970818732560716,12.367071412715818,69.57311332764188,35.970818732560716,81.44026563990256
amos_0586,MRI,FOV-A,-7.196352168218708,63.201934534682174,-46.704212103958135,11.044518430479597,63.201934534682174,46.704212103958135,82.69623190690618
amos_0589,MRI,FOV-A,-2.0707460238261555,51.91813453709904,19.36706464944514,7.375703436521241,51.91813453709904,28.80392219200318,62.69594922280909
amos_0591,MRI,FOV-B,-6.775714272538254,70.74339897731421,-14.163797874664125,8.06190858027365,70.74339897731421,14.163797874664125,73.3148807923234
amos_0593,MRI,FOV-B,-3.235394783778296,56.660701399259366,1.661137327914105,4.315185636516653,56.660701399259366,5.189987962658648,57.260748381968696
amos_0557,MRI,FOV-A,-7.489367103913618,42.66306155415222,41.21260031648842,7.789921980249388,42.66306155415222,41.21260031648842,60.50175770816861
amos_0595,MRI,FOV-B,-3.535841288036154,48.21837593344128,-15.325276482218058,6.467220151384882,48.21837593344128,17.06585654311391,52.59705987155551
amos_0554,MRI,FOV-A,-11.337315630260935,38.348942125875176,2.5447484388551143,11.337315630260935,38.348942125875176,8.214598141192116,42.75622036725329
amos_0558,MRI,FOV-A,-2.270656240401652,44.060619752884506,17.21558624962915,6.636406534510139,44.060619752884506,18.24097104748992,49.1815021121308
amos_0597,MRI,FOV-A,-6.227905033221238,42.885635136002456,-54.517042177702734,7.868381428872409,42.885635136002456,54.517042177702734,73.40475337454477
amos_0599,MRI,FOV-B,1.1584159388463129,66.06286528130877,8.361762458298703,6.280899861899509,66.06286528130877,15.017101135506566,68.7320614197507
amos_0578,MRI,FOV-A,-4.313983277013661,43.1550524640571,-4.799286719855256,6.085816699417122,43.1550524640571,18.772696107014117,49.65968468249756
amos_0545,MRI,FOV-A,-3.1686007633604096,49.405220970347585,-30.420097545843934,7.902042989440824,49.405220970347585,30.420097545843934,60.473458518270405
amos_0547,MRI,FOV-B,6.209229872432133,47.530786234647024,14.97403086274379,6.810344991234372,47.530786234647024,17.513313000153673,52.10303378746866
amos_0544,MRI,FOV-B,1.3094369867238305,47.36202169969262,-4.575976443268179,6.940765291160218,47.36202169969262,8.118885254372337,49.13887738704552
amos_0549,MRI,FOV-A,-6.954905998876457,35.98578334397042,-23.031238698688107,7.9421187809682685,35.98578334397042,23.031238698688107,45.2303118437699
amos_0546,MRI,FOV-B,6.193776366509893,56.59460618478072,-16.54005500752612,9.004937235670495,56.59460618478072,16.93275765642754,61.09390453365473
amos_0552,MRI,FOV-B,-22.19463466154817,52.76332749066092,28.9693201646544,22.19463466154817,52.76332749066092,28.9693201646544,66.02254653382015
amos_0588,MRI,FOV-A,-2.18893460010024,50.586462757004,-15.332528669685969,7.934336355275317,50.586462757004,21.416866120605455,56.57519063355567
amos_0556,MRI,FOV-B,-6.107209813526572,59.09505313426826,-9.79779772846513,8.76749137220344,59.09505313426826,11.384294838466145,61.7326484536757
amos_0590,MRI,FOV-A,-25.376620321531465,55.732968305161236,-15.397050706202064,25.376620321531465,55.732968305161236,19.927981439645286,66.59242294195658
amos_0592,MRI,FOV-A,-1.932501249448573,36.67499553590291,49.515088645714314,7.72648904234082,36.67499553590291,49.515088645714314,64.0139132118214
amos_0553,MRI,FOV-A,3.5995872740737314,38.62463348065701,-44.463545871602975,5.805016566116605,38.62463348065701,44.463545871602975,61.00663029399638
amos_0550,MRI,FOV-B,-6.057803268493256,48.347518387705165,-14.20295908518126,7.639845134572541,48.347518387705165,15.074255534566399,52.16572919031085
amos_0562,MRI,FOV-A,0.36971015135300517,31.241342511936384,47.10295913576235,9.813379704599829,31.241342511936384,47.10295913576235,61.11080928272547
amos_0559,MRI,FOV-A,8.277061505493956,39.82797793235662,-65.19643325277691,12.415536858903712,39.82797793235662,65.19643325277691,80.13790899049617
amos_0573,MRI,FOV-B,-5.2684883245486605,52.218946357553065,-15.78795774637194,9.541751307119263,52.218946357553065,15.78795774637194,56.20813220306795
amos_0561,MRI,FOV-B,-4.573251686723709,48.45458572444602,-3.2847649441536864,8.350657360174573,48.45458572444602,7.858281949815408,50.31057457179241
amos_0576,MRI,FOV-B,-0.09110960701552037,50.26833955781227,-15.59545125661783,6.238689338812663,50.26833955781227,15.59545125661783,54.13702154335473
amos_0575,MRI,FOV-A,-1.080025542046411,65.71249660471527,-18.88467293790083,11.139567110080119,65.71249660471527,26.739095672418593,74.07928362240389
amos_0563,MRI,FOV-B,1.3066283252881368,65.25497420382214,0.6545039896294347,7.939851202488772,65.25497420382214,12.02667648871424,67.23394730830104
amos_0568,MRI,FOV-B,-5.310195521796834,52.54333499745053,-8.235317646651861,7.592379325104356,52.54333499745053,10.01937213292617,54.59402886980086
amos_0598,MRI,FOV-A,1.2082569159750973,49.04939466474162,13.423699829015412,6.865953703632434,49.04939466474162,16.553874963782278,53.380350309617356
amos_0594,MRI,FOV-A,4.102016905782991,45.5412140429067,41.423397951287455,5.04106648923873,45.5412140429067,41.423397951287455,62.57823361292112
amos_0572,MRI,FOV-B,-3.5298684369356006,56.034634754297535,1.6194429127919185,5.913489416594989,56.034634754297535,7.015049875711071,57.14510162885863
amos_0581,MRI,FOV-B,1.3145830029531047,65.11073821824324,5.543712545149385,6.630527142162079,65.11073821824324,9.325155694582879,66.72886591405697
amos_0596,MRI,FOV-A,-3.014033112931598,37.73746427372017,-13.281143378300746,5.960381795899944,37.73746427372017,24.3622944957714,48.38938391216298
